cpu_uses,memory_uses,Wi_fi_uses,disc_uses,Type
25.3,46.57540019119606,0.0,0.0,1
0.0,5.233408318907063,0.0,0.0,0
0.0,0.0,1.1291608949334675,0.0,0
0.0,0.0,0.0,0.0,1
2.0,0.0391342702365091,0.0,0.0,0
0.0,4.536717043056356,0.0,0.0,0
1446.8,3.266633575668545e-05,0.0,0.0,0
0.0,0.0044589548307875,0.0,0.0,0
0.0,0.1453488609493719,0.0,0.0,0
0.0,0.0520538060282782,0.0,0.0,0
0.0,0.0044589548307875,0.0,0.0,0
0.0,4.553883202496495,0.0,0.0,0
0.0,1.020283997856435,0.0,0.0,0
0.0,0.7487287487111088,0.0,0.0,0
0.0,5.232362996162849,0.0,0.0,0
0.0,0.0241077557884338,0.0,0.0,0
0.0,0.0072355933701058,0.0,0.0,0
0.0,44.96222219935579,0.0,0.0,0
0.0,1.1310228760715988,0.0,0.0,0
7.6,71.53089639201954,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0391342702365091,0.0,0.0,0
1433.1,3.266633575668545e-05,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.1452018624384668,0.0,0.0,0
0.0,0.01579907,0.0,0.0,0.0
0.0,6.2278305e-05,0.0,0.0,0.0
0.0,0.00072635204,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0033306344,0.0,0.0,0.0
0.0,0.00033671345,0.0,0.0,0.0
0.0,0.06340068,0.0,0.0,0.0
0.0,0.0005465891,0.0,0.0,0.0
0.0,0.07305883,0.0,0.0,0.0
0.98233765,4.5625129e-07,0.0,0.0,0.0
0.0,0.0020227903,0.0,0.0,0.0
0.0027959628,0.98780984,0.0,0.0,1.0
0.0,0.00010105966,0.0,0.0,0.0
0.0,0.0105412295,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.014263555,0.0,0.0,0.0
0.0,0.010478038,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0005465891,0.0,0.0,0.0
0.0,0.016054114,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.00033671345,0.0,0.0,0.0
0.0,0.00010105966,0.0,0.0,0.0
0.0,0.07305929,0.0,0.0,0.0
0.0,0.0020259838,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.014340433,0.0,0.0,0.0
0.0,0.0033306344,0.0,0.0,0.0
0.0,0.00072635204,0.0,0.0,0.0
0.9665848,4.5625129e-07,0.0,0.0,0.0
0.0,0.0,0.10088708,0.0,0.0
0.0,6.2278305e-05,0.0,0.0,0.0
0.0,0.072962105,0.0,0.0,0.0
0.0,6.2278305e-05,0.0,0.0,0.0
0.0,0.063341595,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0033306344,0.0,0.0,0.0
0.0012274958,0.0005465891,0.0,0.0,0.0
0.0,0.010477811,0.0,0.0,0.0
0.0,0.00033671345,0.0,0.0,0.0
0.0,0.00012843474,0.0,0.0,0.0
0.0,0.016093124,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.013741148,0.0,0.0,0.0
0.0,0.002026668,0.0,0.0,0.0
1.0,4.5625129e-07,0.0,0.0,0.0
0.0,0.62741214,0.0,0.0,0.0
0.0,0.00072726456,0.0,0.0,0.0
0.004637207,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00072635204,0.0,0.0,0.0
0.0,0.0033306344,0.0,0.0,0.0
0.0,6.2278305e-05,0.0,0.0,0.0
0.0,0.072789185,0.0,0.0,0.0
0.96235675,4.5625129e-07,0.0,0.0,0.0
0.0,0.00033671345,0.0,0.0,0.0
0.0,0.0020385308,0.0,0.0,0.0
0.0,0.06707669,0.0,0.0,0.0
0.0,0.010485567,0.0,0.0,0.0
0.019980904,0.99466336,0.0,0.0,1.0
0.0,0.016398584,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.6188214,0.0,0.0,0.0
0.0,0.01383103,0.0,0.0,0.0
0.0,0.00012843474,0.0,0.0,0.0
0.0,0.0005465891,0.0,0.0,0.0
0.0012956901,0.0005465891,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0020538152,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.61869866,0.0,0.0,0.0
0.0029323513,0.98920727,0.0,0.0,1.0
0.0,0.0009282433,0.0,0.0,0.0
0.0,0.0671846,0.0,0.0,0.0
0.0,0.010470739,0.0,0.0,0.0
0.0,0.014266064,0.0,0.0,0.0
0.98186034,4.5625129e-07,0.0,0.0,0.0
0.0,0.00012843474,0.0,0.0,0.0
0.0,0.06845708,0.0,0.0,0.0
0.0,6.2278305e-05,0.0,0.0,0.0
0.0,0.0033306344,0.0,0.0,0.0
0.0,0.00033671345,0.0,0.0,0.0
0.0,0.016314177,0.0,0.0,0.0
